EPEX 2022	EPEX 2023	EPEX 2024
0.29884	0.08708	0.08216
0.29884	0.08708	0.08216
0.27960	0.08709	0.07585
0.27960	0.08709	0.07585
0.27960	0.08709	0.07585
0.27960	0.08709	0.07585
0.29099	0.08326	0.07581
0.29099	0.08326	0.07581
0.29099	0.08326	0.07581
0.29099	0.08326	0.07581
0.28440	0.08143	0.07121
0.28440	0.08143	0.07121
0.28440	0.08143	0.07121
0.28440	0.08143	0.07121
0.27311	0.07952	0.07128
0.27311	0.07952	0.07128
0.27311	0.07952	0.07128
0.27311	0.07952	0.07128
0.27272	0.08000	0.07696
0.27272	0.08000	0.07696
0.27272	0.08000	0.07696
0.27272	0.08000	0.07696
0.27712	0.08704	0.07874
0.27712	0.08704	0.07874
0.27712	0.08704	0.07874
0.27712	0.08704	0.07874
0.30021	0.09994	0.07929
0.30021	0.09994	0.07929
0.30021	0.09994	0.07929
0.30021	0.09994	0.07929
0.31405	0.10754	0.08867
0.31405	0.10754	0.08867
0.31405	0.10754	0.08867
0.31405	0.10754	0.08867
0.35990	0.11280	0.09873
0.35990	0.11280	0.09873
0.35990	0.11280	0.09873
0.35990	0.11280	0.09873
0.42000	0.11858	0.10081
0.42000	0.11858	0.10081
0.42000	0.11858	0.10081
0.42000	0.11858	0.10081
0.45550	0.11878	0.10640
0.45550	0.11878	0.10640
0.45550	0.11878	0.10640
0.45550	0.11878	0.10640
0.41548	0.11807	0.10874
0.41548	0.11807	0.10874
0.41548	0.11807	0.10874
0.41548	0.11807	0.10874
0.39990	0.11674	0.10616
0.39990	0.11674	0.10616
0.39990	0.11674	0.10616
0.39990	0.11674	0.10616
0.36800	0.11189	0.09937
0.36800	0.11189	0.09937
0.36800	0.11189	0.09937
0.36800	0.11189	0.09937
0.39234	0.11309	0.10966
0.39234	0.11309	0.10966
0.39234	0.11309	0.10966
0.39234	0.11309	0.10966
0.45010	0.11575	0.09580
0.45010	0.11575	0.09580
0.45010	0.11575	0.09580
0.45010	0.11575	0.09580
0.45699	0.11335	0.10548
0.45699	0.11335	0.10548
0.45699	0.11335	0.10548
0.45699	0.11335	0.10548
0.46292	0.11763	0.09535
0.46292	0.11763	0.09535
0.46292	0.11763	0.09535
0.46292	0.11763	0.09535
0.49821	0.11860	0.09412
0.49821	0.11860	0.09412
0.49821	0.11860	0.09412
0.49821	0.11860	0.09412
0.39990	0.10556	0.08875
0.39990	0.10556	0.08875
0.39990	0.10556	0.08875
0.39990	0.10556	0.08875
0.38650	0.10467	0.08800
0.38650	0.10467	0.08800
0.38650	0.10467	0.08800
0.38650	0.10467	0.08800
0.40000	0.10112	0.08575
0.40000	0.10112	0.08575
0.40000	0.10112	0.08575
0.40000	0.10112	0.08575
0.34239	0.10139	0.07351
0.34239	0.10139	0.07351
0.34239	0.10139	0.07351
0.34239	0.10139	0.07351
0.32621	0.09058	0.06899
0.32621	0.09058	0.06899
0.32621	0.09058	0.06899
0.32621	0.09058	0.06899
0.30261	0.09500	0.05319
0.30261	0.09500	0.05319
0.30261	0.09500	0.05319
0.30261	0.09500	0.05319
0.32700	0.08510	0.03466
0.32700	0.08510	0.03466
0.32700	0.08510	0.03466
0.32700	0.08510	0.03466
0.30674	0.07949	0.03150
0.30674	0.07949	0.03150
0.30674	0.07949	0.03150
0.30674	0.07949	0.03150
0.30300	0.07307	0.03533
0.30300	0.07307	0.03533
0.30300	0.07307	0.03533
0.30300	0.07307	0.03533
0.29849	0.06957	0.06624
0.29849	0.06957	0.06624
0.29849	0.06957	0.06624
0.29849	0.06957	0.06624
0.30234	0.07238	0.07767
0.30234	0.07238	0.07767
0.30234	0.07238	0.07767
0.30234	0.07238	0.07767
0.31647	0.07604	0.11212
0.31647	0.07604	0.11212
0.31647	0.07604	0.11212
0.31647	0.07604	0.11212
0.33807	0.08249	0.12196
0.33807	0.08249	0.12196
0.33807	0.08249	0.12196
0.33807	0.08249	0.12196
0.45620	0.08514	0.12228
0.45620	0.08514	0.12228
0.45620	0.08514	0.12228
0.45620	0.08514	0.12228
0.50299	0.09176	0.12336
0.50299	0.09176	0.12336
0.50299	0.09176	0.12336
0.50299	0.09176	0.12336
0.49301	0.09058	0.12031
0.49301	0.09058	0.12031
0.49301	0.09058	0.12031
0.49301	0.09058	0.12031
0.48424	0.09075	0.12246
0.48424	0.09075	0.12246
0.48424	0.09075	0.12246
0.48424	0.09075	0.12246
0.48816	0.09117	0.11620
0.48816	0.09117	0.11620
0.48816	0.09117	0.11620
0.48816	0.09117	0.11620
0.48110	0.08869	0.11667
0.48110	0.08869	0.11667
0.48110	0.08869	0.11667
0.48110	0.08869	0.11667
0.47000	0.08560	0.11401
0.47000	0.08560	0.11401
0.47000	0.08560	0.11401
0.47000	0.08560	0.11401
0.47644	0.08350	0.11569
0.47644	0.08350	0.11569
0.47644	0.08350	0.11569
0.47644	0.08350	0.11569
0.48301	0.07870	0.12160
0.48301	0.07870	0.12160
0.48301	0.07870	0.12160
0.48301	0.07870	0.12160
0.47639	0.08344	0.11691
0.47639	0.08344	0.11691
0.47639	0.08344	0.11691
0.47639	0.08344	0.11691
0.50791	0.08000	0.12539
0.50791	0.08000	0.12539
0.50791	0.08000	0.12539
0.50791	0.08000	0.12539
0.48160	0.07869	0.11316
0.48160	0.07869	0.11316
0.48160	0.07869	0.11316
0.48160	0.07869	0.11316
0.46121	0.06562	0.10195
0.46121	0.06562	0.10195
0.46121	0.06562	0.10195
0.46121	0.06562	0.10195
0.44523	0.06140	0.09848
0.44523	0.06140	0.09848
0.44523	0.06140	0.09848
0.44523	0.06140	0.09848
0.37639	0.05720	0.09239
0.37639	0.05720	0.09239
0.37639	0.05720	0.09239
0.37639	0.05720	0.09239
0.33804	0.04618	0.07727
0.33804	0.04618	0.07727
0.33804	0.04618	0.07727
0.33804	0.04618	0.07727
0.32136	0.03378	0.08500
0.32136	0.03378	0.08500
0.32136	0.03378	0.08500
0.32136	0.03378	0.08500
0.31280	0.02134	0.08493
0.31280	0.02134	0.08493
0.31280	0.02134	0.08493
0.31280	0.02134	0.08493
0.30600	0.01249	0.08370
0.30600	0.01249	0.08370
0.30600	0.01249	0.08370
0.30600	0.01249	0.08370
0.29280	0.00637	0.08721
0.29280	0.00637	0.08721
0.29280	0.00637	0.08721
0.29280	0.00637	0.08721
0.28726	0.00936	0.08769
0.28726	0.00936	0.08769
0.28726	0.00936	0.08769
0.28726	0.00936	0.08769
0.28490	0.01754	0.10000
0.28490	0.01754	0.10000
0.28490	0.01754	0.10000
0.28490	0.01754	0.10000
0.28902	0.02384	0.11279
0.28902	0.02384	0.11279
0.28902	0.02384	0.11279
0.28902	0.02384	0.11279
0.29670	0.04185	0.13423
0.29670	0.04185	0.13423
0.29670	0.04185	0.13423
0.29670	0.04185	0.13423
0.31520	0.05967	0.15773
0.31520	0.05967	0.15773
0.31520	0.05967	0.15773
0.31520	0.05967	0.15773
0.34650	0.06624	0.15313
0.34650	0.06624	0.15313
0.34650	0.06624	0.15313
0.34650	0.06624	0.15313
0.39661	0.06801	0.16300
0.39661	0.06801	0.16300
0.39661	0.06801	0.16300
0.39661	0.06801	0.16300
0.41933	0.06796	0.13522
0.41933	0.06796	0.13522
0.41933	0.06796	0.13522
0.41933	0.06796	0.13522
0.41238	0.06638	0.16915
0.41238	0.06638	0.16915
0.41238	0.06638	0.16915
0.41238	0.06638	0.16915
0.39810	0.06473	0.16948
0.39810	0.06473	0.16948
0.39810	0.06473	0.16948
0.39810	0.06473	0.16948
0.37590	0.06898	0.17660
0.37590	0.06898	0.17660
0.37590	0.06898	0.17660
0.37590	0.06898	0.17660
0.37707	0.07584	0.17997
0.37707	0.07584	0.17997
0.37707	0.07584	0.17997
0.37707	0.07584	0.17997
0.39350	0.08030	0.15990
0.39350	0.08030	0.15990
0.39350	0.08030	0.15990
0.39350	0.08030	0.15990
0.42059	0.08030	0.18100
0.42059	0.08030	0.18100
0.42059	0.08030	0.18100
0.42059	0.08030	0.18100
0.44992	0.08542	0.17665
0.44992	0.08542	0.17665
0.44992	0.08542	0.17665
0.44992	0.08542	0.17665
0.44270	0.08076	0.15198
0.44270	0.08076	0.15198
0.44270	0.08076	0.15198
0.44270	0.08076	0.15198
0.42334	0.07805	0.12000
0.42334	0.07805	0.12000
0.42334	0.07805	0.12000
0.42334	0.07805	0.12000
0.36267	0.07706	0.10720
0.36267	0.07706	0.10720
0.36267	0.07706	0.10720
0.36267	0.07706	0.10720
0.32543	0.07747	0.12137
0.32543	0.07747	0.12137
0.32543	0.07747	0.12137
0.32543	0.07747	0.12137
0.31239	0.06715	0.10000
0.31239	0.06715	0.10000
0.31239	0.06715	0.10000
0.31239	0.06715	0.10000
0.29471	0.03455	0.10185
0.29471	0.03455	0.10185
0.29471	0.03455	0.10185
0.29471	0.03455	0.10185
0.30459	0.01574	0.09654
0.30459	0.01574	0.09654
0.30459	0.01574	0.09654
0.30459	0.01574	0.09654
0.30248	0.01300	0.09710
0.30248	0.01300	0.09710
0.30248	0.01300	0.09710
0.30248	0.01300	0.09710
0.29766	0.00890	0.09651
0.29766	0.00890	0.09651
0.29766	0.00890	0.09651
0.29766	0.00890	0.09651
0.28147	0.01199	0.09710
0.28147	0.01199	0.09710
0.28147	0.01199	0.09710
0.28147	0.01199	0.09710
0.27729	0.03579	0.10010
0.27729	0.03579	0.10010
0.27729	0.03579	0.10010
0.27729	0.03579	0.10010
0.27400	0.07429	0.12000
0.27400	0.07429	0.12000
0.27400	0.07429	0.12000
0.27400	0.07429	0.12000
0.28125	0.09274	0.24767
0.28125	0.09274	0.24767
0.28125	0.09274	0.24767
0.28125	0.09274	0.24767
0.28200	0.09865	0.30010
0.28200	0.09865	0.30010
0.28200	0.09865	0.30010
0.28200	0.09865	0.30010
0.29461	0.09837	0.32215
0.29461	0.09837	0.32215
0.29461	0.09837	0.32215
0.29461	0.09837	0.32215
0.32050	0.09329	0.31932
0.32050	0.09329	0.31932
0.32050	0.09329	0.31932
0.32050	0.09329	0.31932
0.31765	0.09098	0.31187
0.31765	0.09098	0.31187
0.31765	0.09098	0.31187
0.31765	0.09098	0.31187
0.34508	0.08597	0.31945
0.34508	0.08597	0.31945
0.34508	0.08597	0.31945
0.34508	0.08597	0.31945
0.34725	0.08448	0.34213
0.34725	0.08448	0.34213
0.34725	0.08448	0.34213
0.34725	0.08448	0.34213
0.32474	0.09200	0.35539
0.32474	0.09200	0.35539
0.32474	0.09200	0.35539
0.32474	0.09200	0.35539
0.32828	0.09679	0.41194
0.32828	0.09679	0.41194
0.32828	0.09679	0.41194
0.32828	0.09679	0.41194
0.33651	0.10612	0.42313
0.33651	0.10612	0.42313
0.33651	0.10612	0.42313
0.33651	0.10612	0.42313
0.36160	0.11845	0.34931
0.36160	0.11845	0.34931
0.36160	0.11845	0.34931
0.36160	0.11845	0.34931
0.41394	0.12290	0.29832
0.41394	0.12290	0.29832
0.41394	0.12290	0.29832
0.41394	0.12290	0.29832
0.43037	0.12155	0.19313
0.43037	0.12155	0.19313
0.43037	0.12155	0.19313
0.43037	0.12155	0.19313
0.41006	0.11411	0.15468
0.41006	0.11411	0.15468
0.41006	0.11411	0.15468
0.41006	0.11411	0.15468
0.37990	0.09942	0.15000
0.37990	0.09942	0.15000
0.37990	0.09942	0.15000
0.37990	0.09942	0.15000
0.33535	0.09653	0.13596
0.33535	0.09653	0.13596
0.33535	0.09653	0.13596
0.33535	0.09653	0.13596
0.32480	0.09037	0.12224
0.32480	0.09037	0.12224
0.32480	0.09037	0.12224
0.32480	0.09037	0.12224
0.30703	0.08807	0.11530
0.30703	0.08807	0.11530
0.30703	0.08807	0.11530
0.30703	0.08807	0.11530
0.28247	0.08706	0.10996
0.28247	0.08706	0.10996
0.28247	0.08706	0.10996
0.28247	0.08706	0.10996
0.27948	0.08562	0.10735
0.27948	0.08562	0.10735
0.27948	0.08562	0.10735
0.27948	0.08562	0.10735
0.27676	0.08442	0.11251
0.27676	0.08442	0.11251
0.27676	0.08442	0.11251
0.27676	0.08442	0.11251
0.27197	0.08555	0.12337
0.27197	0.08555	0.12337
0.27197	0.08555	0.12337
0.27197	0.08555	0.12337
0.27000	0.08731	0.16398
0.27000	0.08731	0.16398
0.27000	0.08731	0.16398
0.27000	0.08731	0.16398
0.28560	0.09890	0.23297
0.28560	0.09890	0.23297
0.28560	0.09890	0.23297
0.28560	0.09890	0.23297
0.35276	0.11840	0.51990
0.35276	0.11840	0.51990
0.35276	0.11840	0.51990
0.35276	0.11840	0.51990
0.50500	0.14079	0.58148
0.50500	0.14079	0.58148
0.50500	0.14079	0.58148
0.50500	0.14079	0.58148
0.56062	0.12877	0.50000
0.56062	0.12877	0.50000
0.56062	0.12877	0.50000
0.56062	0.12877	0.50000
0.51399	0.12457	0.43369
0.51399	0.12457	0.43369
0.51399	0.12457	0.43369
0.51399	0.12457	0.43369
0.50367	0.11881	0.38112
0.50367	0.11881	0.38112
0.50367	0.11881	0.38112
0.50367	0.11881	0.38112
0.46772	0.11682	0.40010
0.46772	0.11682	0.40010
0.46772	0.11682	0.40010
0.46772	0.11682	0.40010
0.46052	0.11947	0.46619
0.46052	0.11947	0.46619
0.46052	0.11947	0.46619
0.46052	0.11947	0.46619
0.44000	0.11669	0.63786
0.44000	0.11669	0.63786
0.44000	0.11669	0.63786
0.44000	0.11669	0.63786
0.49388	0.11554	0.76767
0.49388	0.11554	0.76767
0.49388	0.11554	0.76767
0.49388	0.11554	0.76767
0.53573	0.10650	0.87296
0.53573	0.10650	0.87296
0.53573	0.10650	0.87296
0.53573	0.10650	0.87296
0.55854	0.10413	0.62827
0.55854	0.10413	0.62827
0.55854	0.10413	0.62827
0.55854	0.10413	0.62827
0.59316	0.10500	0.51750
0.59316	0.10500	0.51750
0.59316	0.10500	0.51750
0.59316	0.10500	0.51750
0.54671	0.09360	0.28537
0.54671	0.09360	0.28537
0.54671	0.09360	0.28537
0.54671	0.09360	0.28537
0.50184	0.09215	0.16940
0.50184	0.09215	0.16940
0.50184	0.09215	0.16940
0.50184	0.09215	0.16940
0.48863	0.08814	0.15000
0.48863	0.08814	0.15000
0.48863	0.08814	0.15000
0.48863	0.08814	0.15000
0.40890	0.08337	0.13475
0.40890	0.08337	0.13475
0.40890	0.08337	0.13475
0.40890	0.08337	0.13475
0.35926	0.07750	0.13007
0.35926	0.07750	0.13007
0.35926	0.07750	0.13007
0.35926	0.07750	0.13007
0.30530	0.07543	0.12290
0.30530	0.07543	0.12290
0.30530	0.07543	0.12290
0.30530	0.07543	0.12290
0.30570	0.07301	0.11897
0.30570	0.07301	0.11897
0.30570	0.07301	0.11897
0.30570	0.07301	0.11897
0.28752	0.07372	0.11495
0.28752	0.07372	0.11495
0.28752	0.07372	0.11495
0.28752	0.07372	0.11495
0.28469	0.07146	0.11564
0.28469	0.07146	0.11564
0.28469	0.07146	0.11564
0.28469	0.07146	0.11564
0.27583	0.07305	0.11990
0.27583	0.07305	0.11990
0.27583	0.07305	0.11990
0.27583	0.07305	0.11990
0.28230	0.07557	0.15010
0.28230	0.07557	0.15010
0.28230	0.07557	0.15010
0.28230	0.07557	0.15010
0.31607	0.08310	0.18748
0.31607	0.08310	0.18748
0.31607	0.08310	0.18748
0.31607	0.08310	0.18748
0.36890	0.10219	0.25300
0.36890	0.10219	0.25300
0.36890	0.10219	0.25300
0.36890	0.10219	0.25300
0.49970	0.09877	0.24574
0.49970	0.09877	0.24574
0.49970	0.09877	0.24574
0.49970	0.09877	0.24574
0.57176	0.10351	0.20842
0.57176	0.10351	0.20842
0.57176	0.10351	0.20842
0.57176	0.10351	0.20842
0.55329	0.10023	0.17427
0.55329	0.10023	0.17427
0.55329	0.10023	0.17427
0.55329	0.10023	0.17427
0.48627	0.10000	0.16597
0.48627	0.10000	0.16597
0.48627	0.10000	0.16597
0.48627	0.10000	0.16597
0.44890	0.09762	0.16500
0.44890	0.09762	0.16500
0.44890	0.09762	0.16500
0.44890	0.09762	0.16500
0.45998	0.09734	0.18450
0.45998	0.09734	0.18450
0.45998	0.09734	0.18450
0.45998	0.09734	0.18450
0.50603	0.10206	0.21984
0.50603	0.10206	0.21984
0.50603	0.10206	0.21984
0.50603	0.10206	0.21984
0.55271	0.10283	0.24929
0.55271	0.10283	0.24929
0.55271	0.10283	0.24929
0.55271	0.10283	0.24929
0.57025	0.10078	0.28421
0.57025	0.10078	0.28421
0.57025	0.10078	0.28421
0.57025	0.10078	0.28421
0.59000	0.11004	0.26000
0.59000	0.11004	0.26000
0.59000	0.11004	0.26000
0.59000	0.11004	0.26000
0.66501	0.10542	0.22560
0.66501	0.10542	0.22560
0.66501	0.10542	0.22560
0.66501	0.10542	0.22560
0.56015	0.10204	0.17500
0.56015	0.10204	0.17500
0.56015	0.10204	0.17500
0.56015	0.10204	0.17500
0.51657	0.09530	0.14622
0.51657	0.09530	0.14622
0.51657	0.09530	0.14622
0.51657	0.09530	0.14622
0.39990	0.09088	0.13509
0.39990	0.09088	0.13509
0.39990	0.09088	0.13509
0.39990	0.09088	0.13509
0.34144	0.09235	0.11652
0.34144	0.09235	0.11652
0.34144	0.09235	0.11652
0.34144	0.09235	0.11652
0.30169	0.08425	0.11694
0.30169	0.08425	0.11694
0.30169	0.08425	0.11694
0.30169	0.08425	0.11694
0.28308	0.07734	0.11136
0.28308	0.07734	0.11136
0.28308	0.07734	0.11136
0.28308	0.07734	0.11136
0.27030	0.07613	0.10804
0.27030	0.07613	0.10804
0.27030	0.07613	0.10804
0.27030	0.07613	0.10804
0.27205	0.07650	0.09902
0.27205	0.07650	0.09902
0.27205	0.07650	0.09902
0.27205	0.07650	0.09902
0.27083	0.07753	0.09344
0.27083	0.07753	0.09344
0.27083	0.07753	0.09344
0.27083	0.07753	0.09344
0.27800	0.07905	0.09155
0.27800	0.07905	0.09155
0.27800	0.07905	0.09155
0.27800	0.07905	0.09155
0.28090	0.08192	0.09272
0.28090	0.08192	0.09272
0.28090	0.08192	0.09272
0.28090	0.08192	0.09272
0.30990	0.09092	0.10211
0.30990	0.09092	0.10211
0.30990	0.09092	0.10211
0.30990	0.09092	0.10211
0.36882	0.11634	0.11396
0.36882	0.11634	0.11396
0.36882	0.11634	0.11396
0.36882	0.11634	0.11396
0.49497	0.12466	0.12510
0.49497	0.12466	0.12510
0.49497	0.12466	0.12510
0.49497	0.12466	0.12510
0.53999	0.12170	0.12112
0.53999	0.12170	0.12112
0.53999	0.12170	0.12112
0.53999	0.12170	0.12112
0.56972	0.11433	0.10821
0.56972	0.11433	0.10821
0.56972	0.11433	0.10821
0.56972	0.11433	0.10821
0.56518	0.11932	0.10320
0.56518	0.11932	0.10320
0.56518	0.11932	0.10320
0.56518	0.11932	0.10320
0.56801	0.09500	0.10296
0.56801	0.09500	0.10296
0.56801	0.09500	0.10296
0.56801	0.09500	0.10296
0.45823	0.09990	0.09663
0.45823	0.09990	0.09663
0.45823	0.09990	0.09663
0.45823	0.09990	0.09663
0.45158	0.10080	0.10010
0.45158	0.10080	0.10010
0.45158	0.10080	0.10010
0.45158	0.10080	0.10010
0.51495	0.10810	0.10567
0.51495	0.10810	0.10567
0.51495	0.10810	0.10567
0.51495	0.10810	0.10567
0.52853	0.12000	0.12000
0.52853	0.12000	0.12000
0.52853	0.12000	0.12000
0.52853	0.12000	0.12000
0.54500	0.11990	0.11337
0.54500	0.11990	0.11337
0.54500	0.11990	0.11337
0.54500	0.11990	0.11337
0.59000	0.12230	0.09010
0.59000	0.12230	0.09010
0.59000	0.12230	0.09010
0.59000	0.12230	0.09010
0.55700	0.11382	0.09320
0.55700	0.11382	0.09320
0.55700	0.11382	0.09320
0.55700	0.11382	0.09320
0.52057	0.09990	0.08962
0.52057	0.09990	0.08962
0.52057	0.09990	0.08962
0.52057	0.09990	0.08962
0.48790	0.09620	0.08188
0.48790	0.09620	0.08188
0.48790	0.09620	0.08188
0.48790	0.09620	0.08188
0.39667	0.09446	0.08020
0.39667	0.09446	0.08020
0.39667	0.09446	0.08020
0.39667	0.09446	0.08020
0.35172	0.08557	0.09500
0.35172	0.08557	0.09500
0.35172	0.08557	0.09500
0.35172	0.08557	0.09500
0.31966	0.08611	0.08730
0.31966	0.08611	0.08730
0.31966	0.08611	0.08730
0.31966	0.08611	0.08730
0.29271	0.08293	0.07816
0.29271	0.08293	0.07816
0.29271	0.08293	0.07816
0.29271	0.08293	0.07816
0.28500	0.08010	0.07100
0.28500	0.08010	0.07100
0.28500	0.08010	0.07100
0.28500	0.08010	0.07100
0.27080	0.07655	0.05588
0.27080	0.07655	0.05588
0.27080	0.07655	0.05588
0.27080	0.07655	0.05588
0.26980	0.07516	0.05369
0.26980	0.07516	0.05369
0.26980	0.07516	0.05369
0.26980	0.07516	0.05369
0.27414	0.08041	0.04681
0.27414	0.08041	0.04681
0.27414	0.08041	0.04681
0.27414	0.08041	0.04681
0.28500	0.09597	0.05533
0.28500	0.09597	0.05533
0.28500	0.09597	0.05533
0.28500	0.09597	0.05533
0.31665	0.10692	0.06621
0.31665	0.10692	0.06621
0.31665	0.10692	0.06621
0.31665	0.10692	0.06621
0.37994	0.12150	0.07065
0.37994	0.12150	0.07065
0.37994	0.12150	0.07065
0.37994	0.12150	0.07065
0.49003	0.11747	0.07010
0.49003	0.11747	0.07010
0.49003	0.11747	0.07010
0.49003	0.11747	0.07010
0.48966	0.10997	0.06498
0.48966	0.10997	0.06498
0.48966	0.10997	0.06498
0.48966	0.10997	0.06498
0.47455	0.10277	0.07031
0.47455	0.10277	0.07031
0.47455	0.10277	0.07031
0.47455	0.10277	0.07031
0.42146	0.09420	0.08010
0.42146	0.09420	0.08010
0.42146	0.09420	0.08010
0.42146	0.09420	0.08010
0.36180	0.08837	0.08022
0.36180	0.08837	0.08022
0.36180	0.08837	0.08022
0.36180	0.08837	0.08022
0.34373	0.08710	0.08300
0.34373	0.08710	0.08300
0.34373	0.08710	0.08300
0.34373	0.08710	0.08300
0.45505	0.08986	0.08010
0.45505	0.08986	0.08010
0.45505	0.08986	0.08010
0.45505	0.08986	0.08010
0.46993	0.09840	0.09017
0.46993	0.09840	0.09017
0.46993	0.09840	0.09017
0.46993	0.09840	0.09017
0.48503	0.10440	0.08000
0.48503	0.10440	0.08000
0.48503	0.10440	0.08000
0.48503	0.10440	0.08000
0.50000	0.10186	0.07300
0.50000	0.10186	0.07300
0.50000	0.10186	0.07300
0.50000	0.10186	0.07300
0.49991	0.09330	0.07792
0.49991	0.09330	0.07792
0.49991	0.09330	0.07792
0.49991	0.09330	0.07792
0.48553	0.09336	0.04052
0.48553	0.09336	0.04052
0.48553	0.09336	0.04052
0.48553	0.09336	0.04052
0.43990	0.08836	0.01086
0.43990	0.08836	0.01086
0.43990	0.08836	0.01086
0.43990	0.08836	0.01086
0.36772	0.08677	0.00229
0.36772	0.08677	0.00229
0.36772	0.08677	0.00229
0.36772	0.08677	0.00229
0.31566	0.07671	0.00009
0.31566	0.07671	0.00009
0.31566	0.07671	0.00009
0.31566	0.07671	0.00009
0.29627	0.06720	0.00010
0.29627	0.06720	0.00010
0.29627	0.06720	0.00010
0.29627	0.06720	0.00010
0.29630	0.06321	0.00005
0.29630	0.06321	0.00005
0.29630	0.06321	0.00005
0.29630	0.06321	0.00005
0.28792	0.06037	0.00000
0.28792	0.06037	0.00000
0.28792	0.06037	0.00000
0.28792	0.06037	0.00000
0.27965	0.05800	0.00046
0.27965	0.05800	0.00046
0.27965	0.05800	0.00046
0.27965	0.05800	0.00046
0.27010	0.05410	0.00138
0.27010	0.05410	0.00138
0.27010	0.05410	0.00138
0.27010	0.05410	0.00138
0.25600	0.05564	0.00773
0.25600	0.05564	0.00773
0.25600	0.05564	0.00773
0.25600	0.05564	0.00773
0.27260	0.05934	0.05000
0.27260	0.05934	0.05000
0.27260	0.05934	0.05000
0.27260	0.05934	0.05000
0.31932	0.06510	0.10790
0.31932	0.06510	0.10790
0.31932	0.06510	0.10790
0.31932	0.06510	0.10790
0.44090	0.07989	0.10900
0.44090	0.07989	0.10900
0.44090	0.07989	0.10900
0.44090	0.07989	0.10900
0.54349	0.08769	0.10010
0.54349	0.08769	0.10010
0.54349	0.08769	0.10010
0.54349	0.08769	0.10010
0.56164	0.08442	0.09758
0.56164	0.08442	0.09758
0.56164	0.08442	0.09758
0.56164	0.08442	0.09758
0.54345	0.07700	0.09309
0.54345	0.07700	0.09309
0.54345	0.07700	0.09309
0.54345	0.07700	0.09309
0.51708	0.07145	0.08170
0.51708	0.07145	0.08170
0.51708	0.07145	0.08170
0.51708	0.07145	0.08170
0.45300	0.07062	0.08010
0.45300	0.07062	0.08010
0.45300	0.07062	0.08010
0.45300	0.07062	0.08010
0.42405	0.07531	0.09595
0.42405	0.07531	0.09595
0.42405	0.07531	0.09595
0.42405	0.07531	0.09595
0.45290	0.08038	0.10111
0.45290	0.08038	0.10111
0.45290	0.08038	0.10111
0.45290	0.08038	0.10111
0.46514	0.08390	0.11514
0.46514	0.08390	0.11514
0.46514	0.08390	0.11514
0.46514	0.08390	0.11514
0.47855	0.10678	0.08990
0.47855	0.10678	0.08990
0.47855	0.10678	0.08990
0.47855	0.10678	0.08990
0.50500	0.11881	0.07500
0.50500	0.11881	0.07500
0.50500	0.11881	0.07500
0.50500	0.11881	0.07500
0.49017	0.10300	0.07799
0.49017	0.10300	0.07799
0.49017	0.10300	0.07799
0.49017	0.10300	0.07799
0.46779	0.09360	0.07010
0.46779	0.09360	0.07010
0.46779	0.09360	0.07010
0.46779	0.09360	0.07010
0.39291	0.07500	0.05700
0.39291	0.07500	0.05700
0.39291	0.07500	0.05700
0.39291	0.07500	0.05700
0.33415	0.06646	0.01761
0.33415	0.06646	0.01761
0.33415	0.06646	0.01761
0.33415	0.06646	0.01761
0.30675	0.05600	0.04055
0.30675	0.05600	0.04055
0.30675	0.05600	0.04055
0.30675	0.05600	0.04055
0.28000	0.04548	0.02275
0.28000	0.04548	0.02275
0.28000	0.04548	0.02275
0.28000	0.04548	0.02275
0.28390	0.04311	0.01975
0.28390	0.04311	0.01975
0.28390	0.04311	0.01975
0.28390	0.04311	0.01975
0.27108	0.04371	0.02572
0.27108	0.04371	0.02572
0.27108	0.04371	0.02572
0.27108	0.04371	0.02572
0.25995	0.02869	0.06690
0.25995	0.02869	0.06690
0.25995	0.02869	0.06690
0.25995	0.02869	0.06690
0.24560	0.02637	0.06690
0.24560	0.02637	0.06690
0.24560	0.02637	0.06690
0.24560	0.02637	0.06690
0.23619	0.02987	0.10495
0.23619	0.02987	0.10495
0.23619	0.02987	0.10495
0.23619	0.02987	0.10495
0.23736	0.03903	0.10568
0.23736	0.03903	0.10568
0.23736	0.03903	0.10568
0.23736	0.03903	0.10568
0.23751	0.04553	0.11618
0.23751	0.04553	0.11618
0.23751	0.04553	0.11618
0.23751	0.04553	0.11618
0.25049	0.05767	0.11134
0.25049	0.05767	0.11134
0.25049	0.05767	0.11134
0.25049	0.05767	0.11134
0.29000	0.05917	0.10800
0.29000	0.05917	0.10800
0.29000	0.05917	0.10800
0.29000	0.05917	0.10800
0.29981	0.05443	0.10240
0.29981	0.05443	0.10240
0.29981	0.05443	0.10240
0.29981	0.05443	0.10240
0.30213	0.04900	0.10273
0.30213	0.04900	0.10273
0.30213	0.04900	0.10273
0.30213	0.04900	0.10273
0.26570	0.04371	0.10621
0.26570	0.04371	0.10621
0.26570	0.04371	0.10621
0.26570	0.04371	0.10621
0.27007	0.04003	0.10959
0.27007	0.04003	0.10959
0.27007	0.04003	0.10959
0.27007	0.04003	0.10959
0.24995	0.04610	0.11607
0.24995	0.04610	0.11607
0.24995	0.04610	0.11607
0.24995	0.04610	0.11607
0.26662	0.05718	0.11699
0.26662	0.05718	0.11699
0.26662	0.05718	0.11699
0.26662	0.05718	0.11699
0.28350	0.06413	0.12733
